id,Row#,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
13131,416.0,12.5,0.25,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.53255682,0.463558518,37.30376378,6643.9019
13132,134.0,12.5,0.25,0.25,0.38,0.38,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.508104246,0.456826317,36.95787336,6020.87569
13133,302.0,12.5,0.25,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.489723491,0.44252903,35.11807556,5867.99722
13134,104.0,12.5,0.25,0.25,0.25,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.566076664,0.474798231,38.86811018,6898.39095
13135,599.0,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.506346175,0.451986086,36.83081961,6752.01695
13136,495.0,25.0,0.5,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.527591617,0.449239458,36.25720816,8969.40184
13137,113.0,12.5,0.25,0.25,0.25,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.456503309,0.439422701,32.28899894,5086.60991
13138,574.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.500058984,0.444139023,35.49496278,5544.62172
13139,68.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.350874635,0.388821721,29.73999168,3511.5379
13140,676.0,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.46082121,0.438630573,32.79766623,5203.87681
13141,6.0,37.5,0.75,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.288159094,0.359458632,26.48732245,2825.00374
13142,692.0,25.0,0.5,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.335529768,0.399935482,28.28409524,3373.43684
13143,758.0,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.543966758,0.463806532,37.81761708,6638.65649
13144,94.0,12.5,0.25,0.25,0.25,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.581744319,0.485989695,40.86547798,7399.87589
13145,85.0,12.5,0.25,0.25,0.25,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.589622441,0.482874674,40.39944387,7117.95038
13146,175.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.546259537,0.475965002,37.97024343,7024.74836
13147,266.0,12.5,0.25,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.462996546,0.425245072,36.41565722,6097.44285
13148,162.0,12.5,0.25,0.25,0.38,0.38,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.459356717,0.401236607,30.57505892,5811.21147
13149,57.0,25.0,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.262139643,0.349353787,25.43353016,2379.90521
13150,403.0,12.5,0.25,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.610329712,0.409269062,43.68715255,8007.20621
13151,587.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.420206355,0.433844688,32.78937613,4768.59437
13152,639.0,25.0,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.539255853,0.476002331,38.54027918,7019.69438
13153,489.0,25.0,0.5,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.435969213,0.436042539,35.18441169,5830.89362
13154,751.0,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.532704207,0.460795368,37.55556802,6198.06496
13155,171.0,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.449875425,0.427683045,33.26713681,4926.27902
13156,234.0,12.5,0.25,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.456503309,0.428118259,33.4416065,5291.89688
13157,691.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.494906594,0.448972519,35.55891105,5718.40817
13158,509.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.605758307,0.501359058,42.79905453,7933.30235
13159,505.0,25.0,0.5,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.53427161,0.461903766,37.53578671,6569.24967
13160,607.0,25.0,0.5,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.33592747,0.372338285,28.45383631,3387.78516
13161,596.0,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.530709113,0.440241496,43.68715255,8254.05731
13162,285.0,12.5,0.25,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.574796304,0.46935993,39.17159714,7706.88137
13163,86.0,12.5,0.25,0.25,0.25,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.468921469,0.432722017,35.50033008,5931.7528
13164,23.0,37.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.350136522,0.386415506,28.88711983,3436.49354
13165,276.0,12.5,0.25,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.511750776,0.450021969,36.68258785,6614.21931
13166,235.0,12.5,0.25,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.570329618,0.486889324,40.36001849,6520.8976
13167,43.0,12.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.551891558,0.471592749,38.17159714,6836.39728
13168,577.0,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.371183688,0.395435754,28.28409524,3494.94296
13169,595.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.619887727,0.530933466,43.54582537,8211.0795
13170,378.0,12.5,0.25,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.612633396,0.457845739,37.78237359,7924.51678
13171,46.0,25.0,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.49368953,0.413380913,35.14089874,5914.16491
13172,594.0,25.0,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.481472551,0.44549439,36.92483932,6770.23332
13173,660.0,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.337022711,0.377011619,28.94869929,3139.43255
13174,30.0,25.0,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.498952193,0.447853006,35.11873926,5898.01573
13175,148.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.61854944,0.502740901,43.95536146,8634.77583
13176,642.0,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.463097152,0.429230513,33.22890035,5009.96222
13177,277.0,12.5,0.25,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.506686303,0.452027468,36.84586824,5914.16491
13178,46.0,25.0,0.25,0.25,0.25,0.38,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.391598449,0.403476889,31.12726257,4045.47966
13179,181.0,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.581744319,0.488568502,41.19101338,6986.80996
13180,352.0,12.5,0.25,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.527308548,0.468493268,38.61011529,6628.76363
13181,594.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.335529768,0.35441498,26.10117938,3276.36206
13182,337.0,12.5,0.25,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.532426131,0.465952713,37.70659201,6306.55062
13183,223.0,12.5,0.25,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.538604193,0.468493268,38.63984283,6754.44894
13184,456.0,12.5,0.25,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.490016595,0.464639165,35.72822346,5948.11447
13185,379.0,12.5,0.25,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.612222602,0.50404651,43.00334146,7969.02575
13186,616.0,25.0,0.5,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.518776342,0.453131061,36.92483932,6594.0446
13187,584.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.595052932,0.491901278,41.54582537,7565.10416
13188,566.0,25.0,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.531891546,0.440675594,36.54941505,6771.72291
13189,496.0,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.40294843,0.409260571,31.85521692,4684.89321
13190,534.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.429580755,0.427937649,33.44938499,4936.10558
13191,367.0,12.5,0.25,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.548367299,0.478760617,36.2542016,5914.16491
13192,574.0,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.496618271,0.442111609,35.52053432,5628.71053
13193,245.0,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.597060641,0.497214901,41.35738644,7322.60914
13194,84.0,12.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.498261098,0.452630705,36.81673726,5811.21147
13195,691.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.390063566,0.409976946,31.02327724,4489.22384
13196,400.0,12.5,0.25,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.509158377,0.45968428,36.46620322,6125.69538
13197,528.0,25.0,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.449875425,0.429230513,33.94201411,4930.61903
13198,273.0,12.5,0.25,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.350874635,0.377596581,28.55641695,3662.18313
13199,488.0,25.0,0.5,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.335529768,0.372338285,27.735098,3244.32926
13200,704.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.509001253,0.42726083,35.72398079,5934.01088
13201,665.0,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.484089347,0.44549439,35.17991165,5360.87391
13202,247.0,12.5,0.25,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.615611893,0.508018854,43.00334146,8166.59786
13203,479.0,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.392540298,0.390310494,31.10924166,4489.22384
13204,513.0,25.0,0.5,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.466279462,0.429710486,33.08835541,5639.4452
13205,569.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.531583632,0.465807165,37.55556802,6514.63899
13206,137.0,12.5,0.25,0.25,0.38,0.38,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.532627825,0.45230956,36.2542016,6117.4759
13207,202.0,12.5,0.25,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.603524723,0.502062222,42.48595317,8969.40184
13208,43.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.443297352,0.428118259,33.52074419,4868.21145
13209,671.0,25.0,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.444479717,0.395435754,31.02327724,5063.85109
13210,275.0,12.5,0.25,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.641480254,0.528322189,45.07802445,8711.20896
13211,578.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.534126224,0.480106144,39.64669117,7588.36096
13212,328.0,12.5,0.25,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.446450716,0.429150584,33.29902167,4936.01177
13213,447.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.47973321,0.419851618,34.0430221,6909.43
13214,107.0,12.5,0.25,0.25,0.25,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.505120461,0.450498441,36.98857322,6107.38247
13215,634.0,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.595065655,0.493757519,41.36494454,7536.09687
13216,574.0,25.0,0.5,0.25,0.63,0.38,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.334593591,0.379871916,28.79344014,3182.69865
13217,703.0,25.0,0.5,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.396762494,0.397617195,29.55949395,4245.28573
13218,663.0,25.0,0.5,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.53255682,0.448400516,36.3572405,6465.37205
13219,636.0,25.0,0.5,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.502842336,0.450786211,35.05053194,5715.0084
13220,39.0,25.0,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.320564713,0.376880162,28.80786754,3276.36206
13221,661.0,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.383581787,0.402226397,30.05252128,3937.91539
13222,585.0,12.5,0.25,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.508675267,0.442789316,35.48700839,6292.96076
13223,496.0,25.0,0.5,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.492814967,0.460322355,37.55556802,6020.87569
13224,719.0,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.50706065,0.429702536,35.90984596,5834.98164
13225,562.0,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.565085745,0.485752533,39.09688443,7071.83395
13226,682.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.558537787,0.473786993,38.37855771,6747.59779
13227,412.0,12.5,0.25,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.562789568,0.477778535,39.09688443,7483.73632
13228,479.0,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.381314223,0.381767872,29.77562706,3948.98691
13229,241.0,12.5,0.25,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.585434474,0.486889324,40.63849594,7829.514
13230,627.0,25.0,0.5,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.398116316,0.400247657,30.68558673,4125.75712
13231,262.0,12.5,0.25,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.532728714,0.465680233,37.96058614,6465.37205
13232,751.0,25.0,0.5,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.502785174,0.45370258,36.01862394,6190.66597
13233,771.0,20.0,0.537,0.117,0.409,0.058,69.7,42.1,58.2,50.2,24.3,41.2,3.77,0.06,0.46751899,0.408171177,33.46756739,5377.27086
13234,176.0,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.492809568,0.451036893,36.2542016,5739.68029
13235,474.0,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.527399614,0.409269062,43.95536146,8671.71681
13236,723.0,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.396762494,0.402855862,31.76356662,4062.73953
13237,284.0,12.5,0.25,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.608455265,0.502740901,42.50852244,7713.4796
13238,115.0,12.5,0.25,0.25,0.25,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.612478041,0.503636289,42.40766225,7103.50894
13239,211.0,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.63346314,0.5251356,46.36934409,8570.91353
13240,428.0,12.5,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.612222602,0.508018854,42.13008169,7800.50128
13241,196.0,12.5,0.25,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.583697575,0.497978979,41.05919357,7804.62795
13242,186.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.464368945,0.428118259,33.99420814,5205.3203
13243,526.0,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.496618271,0.442952601,35.71826335,5535.05665
13244,203.0,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.587319779,0.48648622,40.03902035,7536.09687
13245,673.0,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.583077181,0.49171386,41.36318078,7207.4203
13246,153.0,12.5,0.25,0.25,0.38,0.38,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.548367299,0.448946243,37.29886067,7604.31584
13247,627.0,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.393394771,0.382702852,31.38338142,4356.94587
13248,149.0,12.5,0.25,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.559628479,0.470852882,38.3177098,6771.67497
13249,142.0,12.5,0.25,0.25,0.38,0.38,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.490320807,0.443754909,35.71826335,5791.45673
13250,319.0,12.5,0.25,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.58492102,0.485989695,40.16166766,7207.4203
13251,447.0,25.0,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.429000524,0.376880162,33.11609108,5322.84043
13252,605.0,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.555726691,0.455179564,38.143078,7417.81497
13253,707.0,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.468192461,0.438095887,34.02922281,5596.22636
13254,634.0,25.0,0.5,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.548724554,0.464066853,37.25124178,6846.00686
13255,218.0,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.524563481,0.45370258,36.82658691,6862.90839
13256,428.0,12.5,0.25,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.621376432,0.513585375,43.33471751,8175.45619
13257,488.0,25.0,0.5,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.454381334,0.405558182,32.62780351,5305.74363
13258,411.0,12.5,0.25,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.520180895,0.445717779,43.2784975,8671.71681
13259,565.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.350136522,0.388135964,28.79344014,3396.72989
13260,272.0,12.5,0.25,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.608455265,0.504526655,42.07457289,7800.50128
13261,594.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.532482559,0.463561831,37.03329756,6331.86722
13262,757.0,25.0,0.5,0.38,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.480963646,0.440675594,34.72483444,5393.56434
13263,661.0,25.0,0.5,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.477832221,0.411271911,34.30007912,5367.61826
13264,415.0,12.5,0.25,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.58492102,0.482227496,40.35118636,7440.71201
13265,172.0,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.517993775,0.460369104,37.33160636,6409.14001
13266,762.0,25.0,0.5,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.520587192,0.435203234,34.66057255,5830.48855
13267,519.0,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.463039338,0.434132503,34.66515546,5367.61826
13268,142.0,12.5,0.25,0.25,0.38,0.38,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.573204799,0.469892556,39.81661146,7150.9817
13269,19.0,37.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.410652063,0.403204844,31.92881551,4644.60117
13270,617.0,25.0,0.5,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.532227877,0.460369104,37.20361319,5720.72316
13271,225.0,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.492809568,0.448597173,35.11873926,5637.9843
13272,204.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.594206083,0.495164177,41.78031158,7804.62795
13273,598.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,62.0,34.0,0.56,0.402052391,0.405898222,31.56258602,4225.96131
13274,714.0,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.51884433,0.468896154,38.37855771,6328.89332
13275,165.0,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.33592747,0.376874346,27.10639138,3269.27176
13276,449.0,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.410849197,0.425220363,33.84753901,4558.98072
13277,274.0,12.5,0.25,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.621810512,0.513053154,40.86547798,7576.39253
13278,184.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.49368953,0.438026493,35.49661357,5945.89951
13279,105.0,12.5,0.25,0.25,0.25,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.470643424,0.419851618,33.4416065,5569.13925
13280,582.0,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.502398084,0.451012573,36.97225667,6071.2289
13281,434.0,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.499992838,0.430330293,32.09005649,4858.24073
13282,519.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.401537849,0.405976473,30.5797224,4201.43596
13283,68.0,12.5,0.25,0.25,0.38,0.25,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.411591443,0.409907136,31.00460557,4305.51182
13284,589.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.547743879,0.464575636,37.97024343,5741.31418
13285,52.0,25.0,0.25,0.25,0.25,0.38,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.40294843,0.408038131,31.10924166,4684.89321
13286,402.0,12.5,0.25,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.56581933,0.453940904,37.62977375,7639.54789
13287,268.0,12.5,0.25,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.583077181,0.488047919,40.22738685,7804.62795
13288,319.0,12.5,0.25,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.407564155,0.401931944,30.12737627,4234.86859
13289,730.0,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.498952193,0.446575791,35.37114225,6190.66597
13290,725.0,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.561190143,0.472521274,39.23966787,6754.44894
13291,659.0,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.523070143,0.45807618,36.2629303,6583.45789
13292,298.0,12.5,0.25,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.506987743,0.453028369,36.69768447,6292.96076
13293,222.0,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.566319234,0.45807618,38.65350945,7004.01554
13294,744.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.41985138,0.382996774,29.08514833,4952.9856
13295,557.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.58492102,0.486889324,40.41794736,7206.90196
13296,437.0,12.5,0.25,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.531583632,0.440675594,36.82658691,7005.0386
13297,472.0,25.0,0.5,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.440473059,0.423246366,34.83881461,4968.60117
